3556,-0.1919879157,0.4886069826,0.3732257837,-0.201275252,0.1740848037,0.3474701293,0.01640623398,0.04913197458,0.4757109014,-0.04060621757,0.079570607,0.07299269081,0.1017841902,0.3267736291,0.2516600133,1,0.08666452717,0.1587388596,-0.01616441268,0.2565373801,-0.05513746881,0.5032468449,0.1002766257,0.4232246288,0.2224577392
5261,0.4930076052,0.3281196268,0.4709721227,0.2283406387,0.2979773198,0.3994364289,-0.2407636292,-0.009041346382,0.3069570655,0.1550446746,-0.1656275407,0.1618820269,-0.1409530729,0.2914764052,0.04682205474,0.08666452717,1,0.1491653188,0.372176645,0.1980863901,0.2709280142,-0.3933762735,0.4552737829,0.03905017867,0.3742637983
2492,0.3606438719,0.4222364266,0.06995613987,0.238699995,0.4766832805,0.2073142551,-0.1152541545,0.2036133639,0.1363430859,-0.2041642847,0.05330585237,-0.0003114447411,0.1504757245,0.372675589,0.2185749087,0.1587388596,0.1491653188,1,0.2768834191,0.1580017452,0.03582537584,-0.3454946916,0.4490252438,0.2894101249,0.1692390632
5062,0.5510888372,0.2266348343,-0.05476239941,0.2596598436,0.2938677115,0.3113634013,0.2476932723,0.03330075655,0.3017504797,0.2636544698,0.007809521472,-0.07759801512,0.02457219921,0.5259904428,0.1504308933,-0.01616441268,0.372176645,0.2768834191,1,0.4038088756,0.02852089688,0.1078205266,0.4280547277,0.407043527,0.2788677604
2486,0.002544105963,0.3058032609,0.1338120266,0.2470968293,0.4389915544,0.2763057413,0.166912843,0.1379819375,0.1434135267,0.1671975674,-0.2446374464,0.03938931637,-0.03113045632,0.1233802761,0.280392337,0.2565373801,0.1980863901,0.1580017452,0.4038088756,1,-0.06842074701,0.1737972068,0.1057609674,0.4723605554,0.2574623423
4942,0.1166527417,0.0377691115,0.01516911478,0.1492466984,-0.1628183634,0.0796978738,0.1460111023,0.07060156773,0.05609971273,-0.08459242779,-0.03070913796,-0.1560912896,-0.133768282,0.178087648,0.03837823647,-0.05513746881,0.2709280142,0.03582537584,0.02852089688,-0.06842074701,1,-0.3463861744,-0.0046376383,0.1436718646,0.07447584617
2267,-0.4291827827,0.2407277052,-0.2730960101,-0.361465759,-0.295965534,0.2129909861,0.009685485553,0.1094515597,0.1799076836,0.3157120259,-0.07065961504,0.4085923761,0.1420672992,0.08859988363,0.2625203754,0.5032468449,-0.3933762735,-0.3454946916,0.1078205266,0.1737972068,-0.3463861744,1,-0.3398445182,0.16595962,0.1563409411
4809,0.3943709117,0.4116761854,0.08252816147,0.4749736962,0.05451842731,0.1656082582,-0.451625417,-0.08356209927,0.2846477899,0.08567291282,0.2685953793,0.1796523067,0.01514039681,0.6685159536,0.06417938248,0.1002766257,0.4552737829,0.4490252438,0.4280547277,0.1057609674,-0.0046376383,-0.3398445182,1,0.5421918782,0.4355203388
3853,-0.3044220086,0.1892339834,0.6671682535,-0.2620732175,0.4641101478,0.162313995,0.1936596018,-0.0893166944,0.1707570583,-0.1098920742,-0.1435033809,0.2804022484,0.1812102179,0.1796796266,-0.02343918898,0.4232246288,0.03905017867,0.2894101249,0.407043527,0.4723605554,0.1436718646,0.16595962,0.5421918782,1,0.08040346847
2288,0.2450477486,0.3900667493,0.1191623085,0.1669992924,0.379856265,0.2796770568,0.1132661791,0.2292193296,0.1931312612,-0.2793851033,0.01328359819,0.04032801415,-0.005934769828,0.1558685691,0.257864248,0.2224577392,0.3742637983,0.1692390632,0.2788677604,0.2574623423,0.07447584617,0.1563409411,0.4355203388,0.08040346847,1
